Years	 Months 	Days	Ahlan	Atchakpa	Atcherigbe	Beterou	Bonou	Dome	Kaboua
1997	2	4	7.34800005	NA	NA	NA	9.079000473	3.539000034	NA
1997	2	5	7.335000038	NA	NA	NA	9.045999527	3.539000034	NA
1997	2	6	7.196000099	NA	NA	NA	8.873999596	3.539000034	NA
1997	2	7	7.184000015	NA	NA	NA	8.857999802	3.575999975	NA
1997	2	8	7.184000015	NA	NA	NA	8.845000267	3.601999998	NA
1997	2	9	7.176000118	NA	NA	NA	8.671999931	3.542999983	NA
1997	2	10	7.037000179	NA	NA	NA	8.654999733	3.539000034	NA
1997	2	11	7.019999981	NA	NA	NA	8.654999733	3.539000034	NA
1997	2	12	7.019999981	NA	NA	NA	8.654999733	3.539000034	NA
1997	2	13	7.019999981	NA	NA	NA	8.654999733	3.539000034	NA
1997	2	14	7.019999981	NA	NA	NA	8.654999733	3.539000034	NA
1997	2	15	7.019999981	NA	NA	NA	8.654999733	3.539000034	NA
1997	2	16	7.019999981	NA	NA	NA	8.55700016	3.539000034	NA
1997	2	17	7.019999981	NA	NA	NA	8.451999664	3.539000034	NA
1997	2	18	7.019999981	NA	NA	NA	8.451999664	3.539000034	NA
1997	2	19	7.019999981	NA	NA	NA	8.451999664	3.539000034	NA
1997	2	20	7.012000084	NA	NA	NA	8.440999985	3.539000034	NA
1997	2	21	6.873000145	NA	NA	NA	8.269000053	3.539000034	NA
1997	2	22	6.855999947	NA	NA	NA	8.248999596	3.539000034	NA
1997	2	23	6.846000195	NA	NA	NA	8.23900032	3.539000034	NA
1997	2	24	6.704999924	NA	NA	NA	8.062000275	3.539000034	NA
1997	2	25	6.679999828	NA	NA	NA	8.045999527	3.539000034	NA
1997	2	26	6.543000221	NA	NA	NA	8.045999527	3.539000034	NA
1997	2	27	6.527999878	NA	NA	NA	8.045999527	3.539000034	NA
1997	2	28	6.527999878	NA	NA	NA	8.045999527	3.572000027	NA
1997	3	1	6.523999929	NA	NA	NA	8.336499691	3.618999958	NA
1997	3	2	6.377999783	NA	NA	NA	8.885000229	3.58100009	NA
1997	3	3	6.363999844	NA	NA	NA	8.642000198	3.520999908	NA
1997	3	4	6.363999844	NA	NA	NA	8.472000122	3.497999907	NA
1997	3	5	6.363999844	NA	NA	NA	8.451999664	3.476000071	NA
1997	3	6	6.363999844	NA	NA	NA	8.352000237	3.483999968	NA
1997	3	7	6.363999844	NA	NA	NA	8.237999916	3.503999949	NA
1997	3	8	6.363999844	NA	NA	NA	8.06499958	3.523999929	NA
1997	3	9	6.355000019	NA	NA	NA	7.958000183	3.532000065	NA
1997	3	10	6.217000008	NA	NA	NA	7.842999935	3.50999999	NA
1997	3	11	6.199999809	NA	NA	NA	7.743999958	3.486999989	NA
1997	3	12	6.199999809	NA	NA	NA	7.639999866	3.489000082	NA
1997	3	13	6.199999809	NA	NA	NA	7.631000042	3.555000067	NA
1997	3	14	6.199999809	NA	NA	NA	7.494999886	3.586999893	NA
1997	3	15	6.190999985	NA	NA	NA	7.481999874	3.548000097	NA
1997	3	16	6.072000027	NA	NA	NA	7.481999874	3.566999912	NA
1997	3	17	6.05700016	NA	NA	NA	7.481999874	3.589999914	NA
1997	3	18	6.05700016	NA	NA	NA	7.481999874	3.601999998	NA
1997	3	19	6.05700016	NA	NA	NA	7.40899992	3.584000111	NA
1997	3	20	6.05700016	NA	NA	NA	7.323999882	3.563999891	NA
1997	3	21	6.05700016	NA	NA	NA	7.323999882	3.546999931	NA
1997	3	22	6.05700016	NA	NA	NA	7.340000153	3.604000092	NA
1997	3	23	6.05700016	NA	NA	NA	7.722000122	3.688999891	NA
1997	3	24	6.05700016	NA	NA	NA	9.220999718	3.753999949	NA
1997	3	25	6.05700016	NA	NA	NA	9.36400032	3.812000036	NA
1997	3	26	6.05700016	NA	NA	NA	8.972000122	4.153999805	NA
1997	3	27	6.05700016	NA	NA	NA	8.57199955	4.872000217	NA
1997	3	28	6.05700016	NA	NA	NA	8.442000389	4.940999985	NA
1997	3	29	6.05700016	NA	NA	NA	8.272000313	4.392000198	NA
1997	3	30	6.05700016	NA	NA	NA	8.149999619	4.164000034	NA
1997	3	31	6.05700016	NA	NA	NA	8.045999527	3.992000103	NA
1997	4	1	6.05700016	NA	NA	NA	8.034999847	3.891000032	NA
1997	4	2	6.05700016	NA	3.720000029	NA	7.90899992	3.851000071	NA
1997	4	3	6.05700016	NA	14.09000015	NA	8.652000427	3.832999945	NA
1997	4	4	6.05700016	NA	7.701000214	NA	8.460000038	4.68900013	NA
1997	4	5	6.063000202	NA	3.881999969	NA	8.267999649	9.017999649	NA
1997	4	6	6.276000023	NA	2.367000103	NA	8.562000275	12.94999981	NA
1997	4	7	6.53000021	NA	3.555999994	NA	11.35999966	11.38000011	NA
1997	4	8	6.901000023	NA	3.167999983	NA	13.82999992	9.31000042	NA
1997	4	9	7.019999981	NA	2.072000027	NA	13.96000004	8.704000473	NA
1997	4	10	7.019999981	NA	1.077999949	NA	13.19999981	9.284000397	NA
1997	4	11	7.028999805	NA	0.805000007	NA	12.27000046	8.020000458	NA
1997	4	12	7.177999973	NA	0.758000016	NA	11.61999989	7.130000114	NA
1997	4	13	7.34100008	NA	0.635999978	NA	11.18999958	6.559000015	NA
1997	4	14	7.480000019	NA	0.407999992	NA	10.69999981	5.813000202	NA
1997	4	15	7.212999821	NA	0.257999986	NA	10.48999977	5.308000088	NA
1997	4	16	7.173999786	NA	0.501999974	NA	10.81000042	4.919000149	NA
1997	4	17	7.037000179	NA	0.151999995	NA	10.72000027	4.581999779	NA
1997	4	18	7.019999981	NA	0.068999998	NA	10.5	4.415999889	NA
1997	4	19	7.019999981	NA	0.057999998	NA	11.02999973	4.413000107	NA
1997	4	20	7.019999981	NA	0.050000001	NA	11.11999989	4.940000057	NA
1997	4	21	7.019999981	NA	0.043000001	NA	10.42000008	4.828000069	NA
1997	4	22	7.019999981	NA	0.039000001	NA	10.09000015	4.539999962	NA
1997	4	23	7.019999981	NA	0.037	NA	9.791000366	4.400000095	NA
1997	4	24	7.019999981	NA	0.035999998	NA	9.571000099	4.206999779	NA
1997	4	25	7.019999981	NA	0.034000002	NA	9.369999886	4.027999878	NA
1997	4	26	7.006999969	NA	0.115000002	NA	9.170000076	3.917000055	NA
1997	4	27	6.868999958	NA	0.629000008	NA	9.048000336	3.812000036	NA
1997	4	28	7.022999763	NA	0.171000004	NA	8.862999916	3.707999945	NA
1997	4	29	9.972000122	NA	1.825999975	NA	8.711000443	3.71600008	NA
1997	4	30	11.18999958	NA	19.03000069	NA	9.234000206	6.492000103	NA
1997	5	1	11.36999989	NA	19.34000015	NA	11.34000015	8.302000046	NA
1997	5	2	11.34000015	5.975999832	80.13999939	0.486000001	12.47999954	16.34000015	NA
1997	5	3	11.15999985	4.335000038	42.81000137	1.095999956	21.12999916	37.79999924	NA
1997	5	4	10.94999981	1.85800004	15.21000004	2.125	56.24000168	55.75999832	NA
1997	5	5	10.73999977	1.991999984	11.86999989	3.372999907	78.38999939	50.15999985	NA
1997	5	6	10.52999973	8.31000042	16.20000076	4.18900013	71.95999908	29.79999924	NA
1997	5	7	10.32999992	9.18599987	6.614999771	5.504000187	54.22000122	20.05999947	NA
1997	5	8	10.22000027	7.281000137	10.88000011	7.833000183	39.61999893	18.72999954	NA
1997	5	9	10.10000038	7.447999954	14.40999985	8.137000084	33.25	15.28999996	NA
1997	5	10	9.907999992	6.18599987	21.47999954	7.475999832	28.53000069	15.68999958	NA
1997	5	11	9.68500042	5.129000187	13.35999966	6.600999832	34.52000046	19.72999954	NA
1997	5	12	9.258999825	6.058000088	7.278999805	6.453000069	44.93000031	23.39999962	NA
1997	5	13	9.126999855	7.59499979	4.722000122	5.013999939	45.68000031	22.80999947	NA
1997	5	14	8.800999641	15.56999969	3.177999973	4.603000164	40.52000046	17.96999931	NA
1997	5	15	8.369999886	16.68000031	2.35800004	3.542000055	33.41999817	13.18999958	NA
1997	5	16	9.19699955	14.36999989	1.860999942	2.85800004	29.04000092	10.64999962	NA
1997	5	17	9.824000359	13.68000031	1.896999955	2.25999999	25.97999954	8.916999817	NA
1997	5	18	10.89000034	18.84000015	12.48999977	1.981999993	23.27000046	8.201999664	NA
1997	5	19	12.53999996	16.72999954	15.89999962	1.669999957	33.47000122	15.89000034	NA
1997	5	20	14.07999992	12.26000023	9.199000359	1.488000035	64.81999969	22.25	NA
1997	5	21	18.5	9.739999771	5.039999962	1.34800005	64.23999786	21.40999985	NA
1997	5	22	22.77000046	10.06999969	3.301000118	1.315000057	53.75999832	16.64999962	NA
1997	5	23	25.17000008	8.635000229	2.355000019	1.432999969	41.13000107	12.97000027	NA
1997	5	24	27.10000038	7.178999901	1.815000057	1.519000053	36.59000015	12.27000046	NA
1997	5	25	30.76000023	6.664999962	1.394999981	1.552000046	31.86000061	10.18000031	NA
1997	5	26	32.88999939	6.073999882	1.087000012	1.322000027	27.19000053	8.463000298	NA
1997	5	27	30.65999985	5.815000057	0.876999974	1.128000021	24.45000076	7.541999817	NA
1997	5	28	28.17000008	5.610000134	0.665000021	0.922999978	23.29000092	6.978000164	NA
1997	5	29	25.02000046	5.679999828	0.470999986	1.541000009	21.75	6.697000027	NA
1997	5	30	21.19000053	5.854000092	0.193000004	1.52699995	20.37999916	6.413000107	NA
1997	5	31	18.84000015	7.791999817	NA	1.143000007	18.67000008	5.940000057	NA
1997	6	1	18.54999924	10.72000027	NA	0.736999989	17.60000038	5.534999847	NA
1997	6	2	18.53000069	10.80000019	NA	0.621999979	17.15999985	5.491000175	NA
1997	6	3	18.28000069	10.98999977	NA	0.589999974	17.14999962	5.949999809	NA
1997	6	4	18.02000046	10.98999977	NA	0.508000016	16.93000031	6.929999828	NA
1997	6	5	17.98999977	17.87000084	NA	0.43599999	17.96999931	6.800000191	NA
1997	6	6	17.96999931	13.27000046	NA	0.335000008	19.19000053	6.202000141	NA
1997	6	7	17.73999977	13.14999962	NA	0.352999985	20.60000038	6.037000179	NA
1997	6	8	17.71999931	11.80000019	NA	0.300000012	21.64999962	6.532999992	NA
1997	6	9	17.57999992	11.19999981	NA	0.244000003	21.86000061	6.218999863	NA
1997	6	10	17.44000053	11.81000042	NA	0.219999999	21.45000076	6.592000008	1.43900001
1997	6	11	17.44000053	12.47000027	NA	0.273000002	21.28000069	6.085999966	1.531999946
1997	6	12	17.44000053	13.14000034	NA	0.368000001	20.98999977	5.520999908	1.546000004
1997	6	13	17.44000053	13.80000019	NA	0.238000005	20.93000031	5.709000111	1.620000005
1997	6	14	17.44000053	14.47000027	NA	0.209999993	20.55999947	7.756000042	1.70599997
1997	6	15	17.44000053	15.13000011	NA	0.291000009	20.29000092	7.163000107	2.280999899
1997	6	16	17.35000038	15.80000019	NA	1.200000048	20.78000069	9.482000351	4.826000214
1997	6	17	17.13999939	23.62999916	NA	8.010000229	23.10000038	35.75	6.758999825
1997	6	18	37.5	33.06999969	NA	10.47999954	37.75999832	36.77000046	17.87000084
1997	6	19	47.84000015	28.62000084	NA	10.67000008	51.13000107	26.56999969	17.98999977
1997	6	20	51.74000168	24.61000061	NA	8.463999748	54.15999985	20.06999969	14.31000042
1997	6	21	70.69999695	19.11000061	NA	6.769000053	54.29000092	19.19000053	11.32999992
1997	6	22	85.68000031	17.21999931	NA	6.079999924	71.12000275	33.45999908	7.735000134
1997	6	23	76.59999847	20.29999924	NA	7.012000084	90.94999695	46.90000153	8.175000191
1997	6	24	61.08000183	25.36000061	NA	6.78000021	94.56999969	34.09000015	7.609000206
1997	6	25	62.81999969	28.20000076	NA	7.138000011	79.68000031	21.32999992	7.565999985
1997	6	26	64.23000336	28.62999916	NA	7.230999947	68.48000336	16.23999977	8.418000221
1997	6	27	56.61000061	36.47000122	NA	8.381999969	63.84000015	15.18999958	11.82999992
1997	6	28	54.56999969	30.04999924	NA	8.541000366	60.11999893	13.02000046	14.60999966
1997	6	29	58.70000076	26.45999908	NA	9.418999672	52.06000137	11.17000008	13.84000015
1997	6	30	57.56000137	23.15999985	NA	8.444999695	50.09999847	10.10999966	12.60000038
1997	7	1	54.47999954	20.42000008	NA	10.01000023	50.52999878	10.23999977	11.52999973
1997	7	2	53.13999939	23.26000023	NA	11.30000019	51.91999817	11.27999973	12.64000034
1997	7	3	57.29999924	21.20999908	NA	9.418000221	52.99000168	11.43000031	12.21000004
1997	7	4	57.58000183	20.87999916	NA	7.671999931	55.22000122	14.10999966	10.82999992
1997	7	5	52.59999847	20.29999924	NA	6.656000137	56.09999847	20.45000076	9.55700016
1997	7	6	49.02999878	18.59000015	NA	6.073999882	55.18000031	16.82999992	8.593000412
1997	7	7	45.31000137	18.87999916	NA	4.989999771	52.97999954	12.96000004	8.315999985
1997	7	8	42.29000092	18.30999947	NA	4.278999805	49.02999878	10.30000019	8.256999969
1997	7	9	39.00999832	16.63999939	NA	3.644000053	44.25999832	8.781000137	7.93900013
1997	7	10	36.61000061	14.55000019	NA	3.230000019	37.84000015	7.721000195	7.451000214
1997	7	11	34.61999893	12.61999989	NA	3.019999981	34.81999969	7.043000221	6.879000187
1997	7	12	33.50999832	11.15999985	NA	3.667000055	32.70999908	7.474999905	6.487999916
1997	7	13	32.74000168	10.06000042	NA	3.871000051	34.04999924	11.72999954	6.020999908
1997	7	14	32	9.536000252	NA	3.714999914	35.72999954	15.02000046	5.15899992
1997	7	15	31.26000023	9.782999992	NA	4.142000198	38.95000076	15.48999977	4.548999786
1997	7	16	30.98999977	10.34000015	NA	8.005999565	41.81000137	14.97000027	4.691999912
1997	7	17	31.37000084	11.22000027	NA	6.512000084	42.77999878	30.78000069	4.93900013
1997	7	18	55.36999893	16.76000023	NA	7.630000114	70.84999847	37.79000092	4.554999828
1997	7	19	59.45000076	45.00999832	NA	16.45000076	82.83999634	26.56999969	5.691999912
1997	7	20	45.02999878	55.97000122	NA	16.72999954	52.84000015	22.15999985	12.56000042
1997	7	21	35.77999878	33.16999817	NA	12.73999977	53.13999939	46.66999817	7.739999771
1997	7	22	39.36999893	33.34000015	NA	10.39000034	76.36000061	68.66000366	6.117000103
1997	7	23	54.65999985	34.15999985	NA	9.468000412	101.0999985	81.87999725	5.715000153
1997	7	24	54.75999832	42.86999893	NA	11.32999992	108.0999985	90.5	5.906000137
1997	7	25	58.65000153	36.66999817	NA	13.51000023	100.5	82.01999664	8.329000473
1997	7	26	58	32.22999954	NA	17.30999947	90.72000122	65.37000275	12.14999962
1997	7	27	55.63999939	34.74000168	NA	27	83.95999908	52.45999908	21.06999969
1997	7	28	53.65999985	37.52999878	NA	22.93000031	77.72000122	36.20999908	22.12999916
1997	7	29	60.16999817	34.81999969	NA	18.28000069	94.97000122	25.37999916	19.19000053
1997	7	30	83.55999756	34.40999985	NA	15.28999996	109.5999985	21.04999924	17.11000061
1997	7	31	107.3000031	43.97000122	NA	13.88000011	115.6999969	23.44000053	16.18000031
1997	8	1	171.3999939	78.58999634	NA	17.38999939	125.5999985	33.56999969	15.03999996
1997	8	2	205	101.3000031	NA	31.93000031	127.4000015	29.94000053	14.59000015
1997	8	3	257.5	54.68000031	NA	32.36999893	193.6999969	43.13999939	15.84000015
1997	8	4	238.6000061	43.5	NA	27.03000069	319	73.02999878	21.73999977
1997	8	5	134.8999939	42.27999878	NA	21.54000092	253.6000061	109.5	21.69000053
1997	8	6	102.5999985	51.52999878	NA	18.25	219.8999939	135.1000061	20.60000038
1997	8	7	102.3000031	49.91999817	NA	16.23999977	217.1000061	129.3000031	19.11000061
1997	8	8	102.8000031	43.97999954	NA	17.53000069	233.1999969	119.5999985	16.36000061
1997	8	9	100.0999985	39.56000137	NA	19.96999931	258	116.3000031	14.61999989
1997	8	10	96.62999725	35.70000076	NA	19.55999947	281.7000122	83.88999939	13.19999981
1997	8	11	93.12000275	35.77999878	NA	17.30999947	255.1000061	52.38000107	11.93999958
1997	8	12	86.5	50.43999863	NA	13.05000019	234.6000061	40.04999924	11.06999969
1997	8	13	84.84999847	49.65000153	NA	11.68999958	204.1999969	33.09999847	10.89000034
1997	8	14	83.08000183	41.70999908	NA	14.05000019	169.1000061	27.85000038	9.989999771
1997	8	15	78.18000031	36.25999832	NA	17.86000061	154.1000061	28.40999985	11.15999985
1997	8	16	74.30000305	32.93000031	NA	31.96999931	144.1999969	31.64999962	12.31000042
1997	8	17	69.08999634	31.76000023	NA	46.38999939	127.1999969	26.23999977	12.14999962
1997	8	18	77.25	31.04999924	NA	80.5	113.4000015	23	11.64000034
1997	8	19	86.77999878	49.36999893	NA	141.8000031	100.4000015	21.44000053	10.56999969
1997	8	20	101.4000015	132.1999969	NA	202.3999939	71.94000244	25.93000031	10.40999985
1997	8	21	139.6999969	265.8999939	NA	224.6000061	95.62000275	26.60000038	12.82999992
1997	8	22	181.1999969	283	NA	226.1000061	126	22.32999992	18.20000076
1997	8	23	254.6000061	311.6000061	NA	225.6000061	165.8000031	19.12000084	19.62000084
1997	8	24	334.2000122	319.5	NA	166.3000031	227.1999969	18.10000038	20.57999992
1997	8	25	378.1000061	304.7999878	NA	160.5	274.8999939	18.75	22.56999969
1997	8	26	329.2000122	240.3999939	NA	160.8000031	309.7999878	28.40999985	25.51000023
1997	8	27	290.7000122	207.5	NA	112.3000031	312.1000061	39.56000137	27.42000008
1997	8	28	264.8999939	193.8000031	NA	97.38999939	300.7999878	35.58000183	29.86000061
1997	8	29	263.3999939	185.6000061	NA	100.5	288.8999939	28.5	33.02000046
1997	8	30	260.2999878	185.3000031	NA	89.47000122	278.6000061	36.18000031	35.54000092
1997	8	31	253.8000031	186.6000061	NA	82.33000183	277.6000061	46.54000092	35.56999969
1997	9	1	235.3000031	180.6000061	NA	54.75999832	280.7999878	46.06000137	34.79000092
1997	9	2	228	157.8999939	NA	61.47000122	282.5	36	33.33000183
1997	9	3	219.3999939	141.6000061	NA	105.5999985	271.2000122	30.21999931	32.18999863
1997	9	4	213.1000061	151.6000061	NA	143.8999939	254.5	30.04999924	32.18000031
1997	9	5	207.1999969	175.1000061	NA	151.6999969	244.3999939	25.28000069	31.62999916
1997	9	6	205.3999939	211.3000031	NA	155.6999969	241.3999939	23.87999916	29.94000053
1997	9	7	229.1999969	220.8999939	NA	147.6999969	238.1999969	22.05999947	29.37000084
1997	9	8	274	247.8999939	NA	154.6999969	236.6000061	20.05999947	32.29999924
1997	9	9	303.3999939	288	NA	163.6999969	240.1999969	18.95000076	41.54999924
1997	9	10	337.5	278.2999878	NA	197.1999969	251.3999939	20.29000092	55.59000015
1997	9	11	375.5	288.7000122	NA	223.1000061	266.6000061	26.80999947	58.97000122
1997	9	12	416.5	315.2000122	NA	251.3999939	280.7999878	28.29000092	64.98000336
1997	9	13	439.3999939	345.5	NA	256.2000122	308.7000122	29.02000046	73.30000305
1997	9	14	445.2000122	359.2000122	NA	251.3000031	362.6000061	26.70000076	93.02999878
1997	9	15	449.6000061	364	NA	212.1999969	384.2000122	24.80999947	109
1997	9	16	462.2000122	355.1000061	NA	144.6000061	408.7000122	39.09999847	135
1997	9	17	465.6000061	309.5	NA	135.8000031	432.2999878	40.84999847	156.1999969
1997	9	18	499.3999939	244.8000031	NA	161.5	450.7999878	28.37000084	168.3000031
1997	9	19	536.0999756	266.3999939	NA	224.6999969	465.6000061	26.46999931	173.6999969
1997	9	20	551.7000122	338.6000061	NA	295.2000122	466.8999939	25.73999977	169.6999969
1997	9	21	567.5999756	425.7999878	NA	300	471.5	19.98999977	170.1000061
1997	9	22	576.4000244	466.2999878	NA	256	483.7999878	17.28000069	171.1999969
1997	9	23	588.5	456.2000122	NA	193.5	502.5	17.02000046	178.6999969
1997	9	24	604.7999878	430.7000122	NA	184.3999939	526.0999756	15.84000015	207.6000061
1997	9	25	617.5999756	415.2000122	NA	201.1999969	552.4000244	13.64999962	235.1999969
1997	9	26	626.9000244	369.7999878	NA	194.3000031	563.2999878	12.68999958	255.6999969
1997	9	27	614.5	408.7999878	NA	167.8999939	574.7000122	12.84000015	262.6000061
1997	9	28	643.2999878	377.2000122	NA	137.8000031	592	15.56999969	262.8999939
1997	9	29	621	304.7999878	NA	116.3000031	607.7000122	14.60999966	237.1000061
1997	9	30	590.5	254	NA	93.72000122	613.5999756	12.34000015	221.1999969
1997	10	1	537.7999878	226.3999939	NA	93.43000031	612.5	11.13000011	198.5
1997	10	2	506	209.1000061	NA	84.80999756	600.7999878	9.928999901	174.3999939
1997	10	3	478.5	186.3000031	NA	83.91999817	585.2000122	8.968999863	158.3000031
1997	10	4	443.8999939	175.8999939	NA	81.22000122	570.7000122	8.543000221	150.3999939
1997	10	5	430.1000061	207.5	NA	105.0999985	544	9.406000137	171.3999939
1997	10	6	422.1000061	314.2999878	NA	118	604.7999878	11.92000008	199
1997	10	7	412.2000122	282.2999878	NA	132.6000061	540.9000244	32.50999832	215.5
1997	10	8	403.7999878	276.3999939	NA	104.1999969	535.7000122	37.13999939	187.3000031
1997	10	9	402.5	271.3999939	NA	89.94000244	544	27.26000023	169.8000031
1997	10	10	399.7999878	230.8000031	NA	79.40000153	545.2000122	21.07999992	153.8000031
1997	10	11	397.8999939	198.8999939	NA	71.43000031	542.4000244	23.45999908	133.8999939
1997	10	12	396.5	176.3999939	NA	70.76999664	528.7000122	26.64999962	123.9000015
1997	10	13	392.6000061	156.3999939	NA	65.26000214	513.0999756	19.69000053	113.9000015
1997	10	14	380.3999939	149.1000061	NA	51.68999863	495.6000061	15.97000027	104.4000015
1997	10	15	358.3999939	135.6999969	NA	51.91999817	474.7000122	22.36000061	97.80999756
1997	10	16	341.7999878	142.5	NA	54.66999817	447.2999878	21.19000053	109.5999985
1997	10	17	331.7000122	145.1000061	NA	51.77000046	419.6000061	17.71999931	121.3000031
1997	10	18	328.7000122	149.6000061	NA	49.31000137	403.6000061	15.23999977	127.1999969
1997	10	19	325.3999939	165	NA	48.52000046	398.8999939	16.40999985	124.0999985
1997	10	20	325	168.8000031	NA	61.43999863	408.2000122	20.54000092	105.5
1997	10	21	324.5	152.6999969	NA	64.87000275	420.2000122	24.51000023	92.83999634
